domain,dns_resolves,ip_address,https_works,http_works,status_code,title,final_url,error
shreebharat.bank.in,True,66.116.196.153,True,False,200,"WELCOME TO SHREE BHARAT CO-OPERATIVE BANK LIMITED VADODARA , best co-operative bank in Gujarat,Bank in India, Bank in Gujarat, Bank in Vadodara,shree bharat co operative bank,bharat bank website,shree",https://shreebharat.bank.in/,
shrikrishna.bank.in,True,72.60.202.4,False,False,0,,,URLError: <urlopen error timed out>
sindhudurgdcc.bank.in,True,43.205.163.134,True,False,200,Sindhudurg District Central Co-Operative Bank Ltd. - Home Page,https://sindhudurgdcc.bank.in/,
sircilla.bank.in,False,,False,False,,,,
sisco.bank.in,False,,False,False,,,,
sjsb.bank.in,True,190.92.174.109,True,False,200,Solapur Janata Sahakari Bank Ltd. | Home Page,https://sjsb.bank.in/,
slice.bank.in,True,172.65.64.158,True,False,200,"slice - A new bank, for a new India",https://slice.bank.in/,
slimqa.ypassist.yes.bank.in,True,65.2.97.110,True,False,200,TSL Admin App,https://slimqa.ypassist.yes.bank.in/signin?callbackUrl=%2F,
smartfinnetlos.yesuat.bank.in,True,23.49.248.40,False,False,0,,,TimeoutError: The read operation timed out
smartgateway.hdfc.bank.in,True,172.65.90.8,True,False,200,,https://smartgateway.hdfc.bank.in/,
smartonboard.saraswat.bank.in,True,182.75.4.21,True,False,200,Smart Audit,https://smartonboard.saraswat.bank.in/,
smartpdf.axis.bank.in,True,36.255.29.151,True,False,200,AXIS NRI,https://smartpdf.axis.bank.in/NRI/BDE/login/,
smartstatements.hdfc.bank.in,True,159.60.128.212,True,False,404,,https://smartstatements.hdfc.bank.in/,
smbank.bank.in,True,103.159.239.25,True,False,200,SM Bank,https://smbank.bank.in/,
smcbl.bank.in,True,203.193.168.9,True,False,200,"Shri Mahalaxmi Co-op Bank, Kolhapur - Official Website – Savings Accounts, Loans & Digital Banking",https://smcbl.bank.in/,
smedigital.hdfc.bank.in,True,159.60.128.212,True,False,404,,https://smedigital.hdfc.bank.in/,
smetrics.icici.bank.in,True,63.140.38.59,True,False,200,,https://smetrics.icici.bank.in/,
snsbl.bank.in,False,,False,False,,,,
sona.southindianbank.bank.in,True,103.212.29.98,True,False,404,,https://sona.southindianbank.bank.in/,
spark.sbi.bank.in,True,13.248.253.64,True,False,403,,https://spark.sbi.bank.in/,
sparsh.axis.bank.in,True,192.157.72.176,True,False,404,,https://sparsh.axis.bank.in/,
spcbl.bank.in,True,34.93.128.233,True,False,200,Welcome to The Surat People's Co-operative Bank Ltd.,https://spcbl.bank.in/,
spgrs.ucoonline.bank.in,False,,False,False,,,,
sr.au.bank.in,False,,False,False,,,,
sreecharan.bank.in,False,,False,False,,,,
ssbl.bank.in,False,,False,False,,,,
ssns.bank.in,False,,False,False,,,,
stage.idfcfirst.bank.in,True,23.212.0.236,True,False,200,Personal Banking Services Online in India | IDFC FIRST Bank,https://stage.idfcfirst.bank.in/,
stagewcs.yesuat.bank.in,True,23.200.88.81,False,False,0,,,TimeoutError: The read operation timed out
stories.equitas.bank.in,True,159.60.128.94,True,False,503,,https://stories.equitas.bank.in/,
storybook.axis.bank.in,True,18.164.116.4,True,False,403,,https://storybook.axis.bank.in/,
stpcreditcard.pnb.bank.in,False,,False,False,,,,
straight2axis.axis.bank.in,False,,False,False,,,,
subzero.axis.bank.in,False,,False,False,,,,
sucb.bank.in,False,,False,False,,,,
suco.bank.in,False,,False,False,,,,
sundarlalsawji.bank.in,False,,False,False,,,,
supernova.axis.bank.in,True,18.238.55.107,True,False,403,,https://supernova.axis.bank.in/,
suratnational.bank.in,True,13.203.184.81,True,False,200,Welcome to Surat National Bank,https://suratnational.bank.in/,
suryoday.bank.in,True,103.183.97.50,True,False,200,,https://suryoday.bank.in/,
sutex.bank.in,False,,False,False,,,,
suvarnayug.bank.in,True,116.206.104.122,True,False,200,"Welcome To Suvrnayug Sahakari Bank, Pune LTD Pune",https://suvarnayug.bank.in/,
svanidhi.pnb.bank.in,True,103.109.224.100,True,False,200,PM e-Svanidhi Application,https://svanidhi.pnb.bank.in/,
t6.connect.au.bank.in,True,3.6.255.190,True,False,302,,https://t6.connect.au.bank.in/,
tcbl.bank.in,True,159.65.150.32,True,False,200,"Textile Co-Operative Bank Ltd.,",https://tcbl.bank.in/,
tcsbl.bank.in,True,89.117.188.155,True,False,200,The Chitnavispura Sahakari Bank Limited &#8211; The Chitnavispura Sahakari Bank Limited,https://tcsbl.bank.in/,
teachers.bank.in,True,103.180.120.185,True,False,200,Teachers' Bank Ltd,https://teachers.bank.in/WebPages/Index.aspx,
thodupuzhaurbanbank.bank.in,False,,False,False,,,,
ticket.kurmanchalbank.bank.in,True,13.127.31.126,True,False,200,Create Ticket - Kurmanchal Bank Ticket,https://ticket.kurmanchalbank.bank.in/,
tirupati.bank.in,True,82.165.3.153,True,False,200,Tirupati Bank,https://tirupati.bank.in/,
tncbl.bank.in,True,72.60.201.235,False,False,0,,,URLError: <urlopen error timed out>
tngb.bank.in,True,13.203.162.194,True,False,200,Tamil Nadu Grama Bank,https://tngb.bank.in/,
trackmsmeapp.indusind.bank.in,True,159.60.131.186,True,False,200,MSME Loan Tracker,https://trackmsmeapp.indusind.bank.in/,
tractorexpress.pnb.bank.in,True,103.109.224.90,False,False,0,,,URLError: <urlopen error [Errno 101] Network is unreachable>
training.snafms.sbiuat.bank.in,True,103.209.97.51,True,False,503,,https://training.snafms.sbiuat.bank.in/,
transsecure.peoples.bank.in,False,,False,False,,,,
traveledge.axis.bank.in,True,103.84.184.34,True,False,200,Travel Edge,https://traveledge.axis.bank.in/,
u-instant.utkarsh.bank.in,True,3.6.29.86,True,False,406,,https://u-instant.utkarsh.bank.in/,
uaibconnect.bankofindia.bank.in,True,206.1.14.129,True,False,500,,https://uaibconnect.bankofindia.bank.in/,
uat-tradecreditquote.axis.bank.in,False,,False,False,,,,
uatinduseasycredit.indusind.bank.in,False,,False,False,,,,
uatweb.auuat.bank.in,False,,False,False,,,,
uawcmconnect.bankofindia.bank.in,False,,False,False,,,,
uayellowconnect.bankofindia.bank.in,False,,False,False,,,,
ucblb.bank.in,True,13.205.22.133,True,False,200,UCB,https://ucblb.bank.in/,
ucbpmna.bank.in,True,162.55.6.21,True,False,200,The Urban co-operative Bank Ltd perinthalmanna,https://ucbpmna.bank.in/,
ucbrishikesh.bank.in,True,163.227.92.225,True,False,200,UCB Rishikesh,https://ucbrishikesh.bank.in/,
ucd.jkgrameen.bank.in,True,111.118.189.216,True,False,200,Jammu and Kashmir Grameen Bank - Engendering Empowerment : Official Website | jkgrameen.in,https://ucd.jkgrameen.bank.in/,
ucorealty.uco.bank.in,False,,False,False,,,,
udaan.pnb.bank.in,False,,False,False,,,,
uf.yesuat.bank.in,True,23.200.88.81,False,False,0,,,TimeoutError: The read operation timed out
ukscb.bank.in,False,,False,False,,,,
unclaimeddeposits.abhyudaya.bank.in,True,180.179.108.177,True,False,200,Unclaimed Deposit,https://unclaimeddeposits.abhyudaya.bank.in/,
unioncards.unionbankofindia.bank.in,False,,False,False,,,,
unity.bank.in,True,108.138.106.2,True,False,200,Unity Small Finance Bank: Personal &amp; Business Banking | Digital Bank,https://unity.bank.in/,
upimerchant.tmbdigital.bank.in,True,47.247.1.213,True,False,200,Tamilnad Mercantile Bank Ltd,https://upimerchant.tmbdigital.bank.in/,
v.hdfc.bank.in,True,3.162.112.27,True,False,200,Personal Banking &amp; Netbanking Services | HDFC Bank,https://v.hdfc.bank.in/,
vdc.bank.in,True,72.167.79.52,True,False,200,The Valsad District Central Co-op Bank LTD,https://vdc.bank.in/,
veershaiv.bank.in,True,45.119.148.21,True,False,200,veershaiv.bank.in - /,https://veershaiv.bank.in/,
vehicle-loans.idfcfirst.bank.in,True,34.226.36.51,True,False,200,CKYCOtpWebPage,https://vehicle-loans.idfcfirst.bank.in/CKYCOtpWebPage/s/,
videobanking.ujjivansfb.bank.in,True,13.207.44.138,True,False,403,,https://videobanking.ujjivansfb.bank.in/,
videobranchnp.indusind.bank.in,True,103.41.11.88,True,False,403,,https://videobranchnp.indusind.bank.in/,
videokyc.canarabank.bank.in,True,3.33.131.56,True,False,200,Canara Bank - VideoKYC Journeys,https://videokyc.canarabank.bank.in/,
videokyc.indianbank.bank.in,True,103.183.72.27,False,False,0,,,URLError: <urlopen error timed out>
videokyclc.canarabank.bank.in,True,3.33.131.56,True,False,200,Canara Bank - VideoKYC Journeys,https://videokyclc.canarabank.bank.in/,
vidyabank.bank.in,True,115.112.230.191,True,False,200,Vidya Sahakari Bank Ltd.,https://vidyabank.bank.in/,
vidyasagarccb.bank.in,True,68.178.172.241,True,False,200,Vidyasagar Central Co-operative Bank Ltd. &#8211; We are always at your Service,https://www.vidyasagarccb.bank.in/,
visakhapatnamdccb.bank.in,False,,False,False,,,,
vishwas.bank.in,True,82.25.123.81,True,False,200,Vishwas Bank,https://vishwas.bank.in/,
vision.axis.bank.in,True,52.85.31.100,True,False,200,Vision,https://vision.axis.bank.in/,
vizianagaramdccb.bank.in,True,68.178.162.119,True,False,200,WELCOME TO DCC BANK VIZIANAGARAM,https://vizianagaramdccb.bank.in/,
vkyc.bankofmaharashtra.bank.in,False,,False,False,,,,
vkyc.federal.bank.in,True,61.95.141.148,False,False,0,,,URLError: <urlopen error timed out>
vkyc.karnatakagb.bank.in,True,13.207.101.117,True,False,200,,https://vkyc.karnatakagb.bank.in/,
vmcbl.bank.in,True,195.35.22.14,True,False,200,The Veraval Mercantile Cooperative Bank Ltd.,https://vmcbl.bank.in/,
vtb.bank.in,True,195.242.82.14,False,False,0,,,URLError: <urlopen error _ssl.c:983: The handshake operation timed out>
vuvs.bank.in,True,35.154.175.203,True,False,200,THE VEPAR UDHYOG VIKAS SAHAKARI BANK LIMITED,https://vuvs.bank.in/,
vvm.sbi.bank.in,True,103.209.96.247,False,False,0,,,URLError: <urlopen error [Errno 111] Connection refused>
vvsb.bank.in,False,,False,False,,,,
waforms.ujjivansfb.bank.in,True,13.207.44.138,True,False,403,,https://waforms.ujjivansfb.bank.in/,
wai.bank.in,False,,False,False,,,,
wcs.yesuat.bank.in,True,23.44.111.61,False,False,0,,,TimeoutError: The read operation timed out
wealth.hdfc.bank.in,True,34.117.210.112,True,False,403,,https://www.hdfcbank.com/,
wealthconnect.hdfc.bank.in,True,159.60.128.212,True,False,403,,https://wealthconnect.hdfc.bank.in/,
web.axis.bank.in,True,103.208.249.30,True,False,404,,https://web.axis.bank.in/,
web.yesuat.bank.in,True,23.33.40.86,False,False,0,,,TimeoutError: The read operation timed out
web15gh.saraswat.bank.in,False,,False,False,,,,
webadmin.absbl.bank.in,False,,False,False,,,,
webapp.bankofbaroda.bank.in,False,,False,False,,,,
webapp.paytm.bank.in,True,23.33.40.80,True,False,503,,https://webapp.paytm.bank.in/,
webassets.rbl.bank.in,True,52.85.31.103,True,False,403,,https://webassets.rbl.bank.in/,
webcrm.sbi.bank.in,True,103.209.97.211,True,False,200,Login - Distributor Management,https://webcrm.sbi.bank.in/leadapp,
weblens.pnb.bank.in,True,103.109.224.53,True,False,200,,https://weblens.pnb.bank.in/,
webrbibond.axis.bank.in,True,36.255.28.117,True,False,403,,https://webrbibond.axis.bank.in/,
website.agvbuat.bank.in,False,,False,False,,,,
whistleblower.axis.bank.in,True,36.255.29.112,True,False,200,Whistleblower Management System,https://whistleblower.axis.bank.in/index.php/portalComplaints/index,
whistleblowersolution.idbi.bank.in,True,103.93.45.21,True,False,200,WBS,https://whistleblowersolution.idbi.bank.in/,
whistlebloweruat.yesuat.bank.in,True,23.49.248.4,False,False,0,,,TimeoutError: The read operation timed out
ww1.au.bank.in,True,104.18.6.127,True,False,403,,https://www.au.bank.in/,
ww2.idfcfirst.bank.in,True,23.33.40.78,True,False,403,,https://ww2.idfcfirst.bank.in/,
www.abhinav.bank.in,True,94.249.213.25,True,False,403,,https://www.abhinav.bank.in/,
www.abhyudaya.bank.in,True,180.179.108.177,True,False,200,,https://www.abhyudaya.bank.in/,
www.absbl.bank.in,True,88.222.208.234,True,False,200,Appasaheb Birnale Sahakari Bank LTD Dudhgaon,https://www.absbl.bank.in/,
www.acab.bank.in,False,,False,False,,,,
www.adinath.bank.in,False,,False,False,,,,
www.agvb.bank.in,False,,False,False,,,,
www.airtelpayments.bank.in,False,,False,False,,,,
www.ajmerccb.bank.in,False,,False,False,,,,
www.akolawashimdcc.bank.in,True,103.177.84.11,True,False,200,दि अकोला-वाशिम जिल्हा मध्यवर्ती सहकारी बँक लि.,https://www.akolawashimdcc.bank.in/,
www.amc.bank.in,True,170.187.248.24,True,False,200,Ahmednagar Merchants Co-op Bank Ltd,https://www.amc.bank.in/,
www.aprb.bank.in,True,190.92.175.185,True,False,200,Arunachal Pradesh Rural Bank,https://www.aprb.bank.in/,
www.aprs.bank.in,True,103.118.17.23,True,False,200,"APRS Bank - Abasaheb Patil Rendal Sahkari Bank Ltd, Rendal",https://www.aprs.bank.in/,
www.asbmahad.bank.in,False,,False,False,,,,
www.assets.icici.bank.in,True,104.70.121.88,True,False,404,,https://www.assets.icici.bank.in/,
www.au.bank.in,True,104.18.7.127,True,False,403,,https://www.au.bank.in/,
www.axis.bank.in,False,,False,False,,,,
www.balageriaccb.bank.in,True,65.109.63.170,True,False,200,Balageria Central Co-Operative Bank LTD. &#8211; Balageria Central Co-Operative Bank LTD.,https://www.balageriaccb.bank.in/,
www.bandhan.bank.in,True,45.114.78.6,True,False,200,Bandhan Bank | Home Page,https://www.bandhan.bank.in/,
www.bank.in,False,,False,False,,,,
www.bankofmaharashtra.bank.in,True,103.91.48.171,True,False,200,"Bank of Maharashtra: Loans, Deposits, MSME, Govt. schemes",https://bankofmaharashtra.bank.in/,
www.barclays.bank.in,True,23.33.42.81,True,False,200,Home,https://www.barclays.bank.in/,
www.bellarydcc.bank.in,False,,False,False,,,,
www.bgb.bank.in,True,103.146.176.105,True,False,200,Bihar Gramin Bank - BGB,https://www.bgb.bank.in/,
www.bharatbank.bank.in,True,66.22.97.80,True,False,200,Bharat Co-operative Bank (Mumbai) Ltd.,https://www.bharatbank.bank.in/,
www.bhilwaraccb.bank.in,False,,False,False,,,,
www.bnpparibas.bank.in,True,23.203.191.26,True,False,200,BNP Paribas in India - BNP Paribas India,https://www.bnpparibas.bank.in/en/,
www.burdwanccb.bank.in,True,69.57.172.149,True,False,200,Home - BCCB,https://www.burdwanccb.bank.in/,
www.canarabank.bank.in,True,3.171.85.64,True,False,200,Canara Bank - Personal &amp; Corporate Banking Services,https://www.canarabank.bank.in/,
www.capital.bank.in,True,13.201.5.237,True,False,200,Capital Small Finance Bank - India's Trusted Small Finance Bank,https://www.capital.bank.in/,
www.ccb.bank.in,True,139.167.64.3,True,False,200,CONTAI CO-OPERATIVE BANK LIMITED &#8211; CONTAI CO-OPERATIVE BANK LIMITED,https://www.ccb.bank.in/,
www.ccbjhalawar.bank.in,True,23.88.64.33,True,False,200,"Jhalawar Kendriya Sahkari Bank Ltd. , Jhalawar",https://www.ccbjhalawar.bank.in/,
www.centralbank.bank.in,True,49.50.92.33,True,False,200,Welcome to Central Bank of India | Central Bank of India,https://www.centralbank.bank.in/en,
www.chennaiccb.bank.in,True,185.62.36.205,True,False,200,CHENNAI CENTRAL CO-OPERATIVE BANK(LTD) - TRUSTED FOR SAFETY AND GROWTH - Chennai,https://www.chennaiccb.bank.in/,
www.cityunionbank.bank.in,True,59.160.50.87,True,False,200,"City Union Bank – Trusted Banking Solutions | Accounts, Loans &amp; Digital Services",https://www.cityunionbank.bank.in/,
www.cns.bank.in,True,66.70.255.76,True,False,200,"The Chembur Nagarik Sahakari Bank, Maharastra, India",https://www.cns.bank.in/,
www.corp.bank.in,False,,False,False,,,,
www.cosmos.bank.in,False,,False,False,,,,
www.csb.bank.in,True,66.22.97.83,True,False,200,"Experience Heritage, Trust & Innovation in Banking | CSB Bank",https://www.csb.bank.in/,
www.ctbcbank.bank.in,True,175.184.243.198,True,False,202,,https://www.ctbcbank.bank.in/,
www.darussalam.bank.in,True,207.174.212.180,True,False,200,Darussalam Bank | Leading Co-operative Urban Bank in Hyderabad,https://www.darussalam.bank.in/,
www.dbs.bank.in,True,104.18.39.43,True,False,200,DBS Bank | India,https://www.dbs.bank.in/in/index/default.page,
www.dcb.bank.in,False,,False,False,,,,
www.dcbremit.bank.in,False,,False,False,,,,
www.dccbchhatarpur.bank.in,False,,False,False,,,,
www.dccbgopalganj.bank.in,False,,False,False,,,,
www.dccbjagdalpur.bank.in,True,217.21.83.253,True,False,200,"Jila Sahakari Kendriya Bank Maryadit, Jagdalpur",https://www.dccbjagdalpur.bank.in/,
www.ddccb.bank.in,False,,False,False,,,,
www.deogiri.bank.in,True,97.74.94.233,True,False,200,Deogiri Bank | Leading Bank In chhatrapati sambhajinagar|Chh. Sambhajinagar,https://www.deogiri.bank.in/,
www.deutsche.bank.in,True,99.84.234.86,True,False,200,"Banking, Loans &amp; Investments for Individuals &amp; Businesses &ndash; Deutsche Bank India",https://www.deutsche.bank.in/,
www.dhan.bank.in,True,159.60.134.37,True,False,200,Welcome To Dhanlaxmi Bank | Dhanlaxmi Bank,https://www.dhan.bank.in/,
www.dmkjaoli.bank.in,False,,False,False,,,,
www.emiratesnbd.bank.in,False,,False,False,,,,
www.esaf.bank.in,False,,False,False,,,,
www.federal.bank.in,True,34.117.254.51,True,False,200,"Personal Banking Services | NRI, Business, & Online Banking | Federal Bank",https://www.federal.bank.in/,
www.fino.bank.in,True,104.16.36.6,True,False,200,Individual,https://www.fino.bank.in/,
www.gajanan.bank.in,True,3.109.144.190,True,False,200,Gajanan Bank,https://www.gajanan.bank.in/,
www.gdccbank.bank.in,True,103.211.202.197,True,False,200,GDCC Bank,https://www.gdccbank.bank.in/,
www.ggb.bank.in,True,103.118.16.203,True,False,200,Gujarat Gramin Bank (GGB),https://www.ggb.bank.in/,
www.giftcity.icici.bank.in,True,20.204.105.107,True,False,200,NRI Banking | ICICI Bank GIFT City – Global IFSC Banking Solutions for NRIs,https://www.giftcity.icici.bank.in/,
www.goaurban.bank.in,True,13.233.99.136,True,False,200,GUCB,https://www.goaurban.bank.in/,
www.gpparsik.bank.in,True,62.72.43.188,True,False,200,"GP Parsik Sahakari Bank, Home Loan, Personal Loan in Thane",https://www.gpparsik.bank.in/,
www.groupcompanies.icici.bank.in,False,,False,False,,,,
www.hdfc.bank.in,True,52.85.61.89,True,False,200,Personal Banking &amp; Netbanking Services | HDFC Bank,https://www.hdfc.bank.in/,
www.hdfcgiftcity.bank.in,True,108.138.106.122,True,False,200,Gift City - Get NRI Services Online in Gift City,https://www.hdfcgiftcity.bank.in/,
www.hdfcuat.bank.in,True,13.33.67.2,True,False,200,Personal Banking - HDFC Bank,https://www.hdfcuat.bank.in/,
www.hpgb.bank.in,True,136.243.20.195,True,False,200,Himachal Pradesh Gramin Bank - Govt. of India Undertaking,https://www.hpgb.bank.in/,
www.hpscb.bank.in,True,45.113.224.79,True,False,200,Himachal Pradesh State Co-operative Bank Ltd.,https://www.hpscb.bank.in/,
www.hsbc.bank.in,False,,False,False,,,,
www.i.o.b.bank.in,False,,False,False,,,,
www.ib.tmbonline.bank.in,True,14.141.76.115,True,False,200,TMB Internet Banking - Secure Online Banking Services,https://www.ib.tmbonline.bank.in/obmb/?bank_id=TMB,
www.icici.bank.in,True,23.216.132.65,True,False,200,"ICICI Bank - Personal, Business, Corporate and NRI Banking Online",https://www.icici.bank.in/,
www.idbi.bank.in,True,103.8.125.18,True,False,200,Personal & Corporate Banking | MSME & Agri banking - IDBI Bank,https://www.idbi.bank.in/,
www.idfcfirst.bank.in,True,23.212.0.232,True,False,200,"IDFC FIRST Bank - Personal Banking, Loans, Accounts, Cards, Investment | IDFC FIRST Bank",https://www.idfcfirst.bank.in/,
www.inb.centralbank.bank.in,True,103.105.72.14,True,False,200,Central Bank Of India,https://www.inb.centralbank.bank.in/,
www.india-preprod.icici.bank.in,False,,False,False,,,,
www.indian.bank.in,False,,False,False,,,,
www.indianbank.bank.in,True,103.183.72.10,True,False,200,Indian Bank | Your Own Bank :: Financial services company | Your Own Bank,https://indianbank.bank.in/,
www.indusfastremit.indusind.bank.in,True,159.60.131.186,True,False,200,"Send Money to India - Money Transfer to India From Singapore, Hong Kong & Australia | Indus Fast Remit",https://www.indusfastremit.indusind.bank.in/,
www.indusind.bank.in,True,159.60.131.186,True,False,200,"IndusInd Bank - Cards, Loans, Accounts, Personal &amp; NRI Banking Online",https://www.indusind.bank.in/,
www.iob.bank.in,True,167.17.141.55,True,False,200,Indian Overseas Bank: Personal Banking | One Stop Banking Solution - IOB,https://www.iob.bank.in/en/,
www.jana.bank.in,True,4.188.98.64,True,False,200,Jana Small Finance Bank | Online Banking and Financial Services,https://www.jana.bank.in/,
www.jiopayments.bank.in,True,13.202.135.226,True,False,200,Jio Payments Bank – Seamless 24/7 digital banking,https://www.jiopayments.bank.in/,
www.jjsbl.bank.in,True,103.205.142.93,True,False,200,"Welcome to Jalgaon Janata Sahakari Bank Ltd, Jalgaon",https://www.jjsbl.bank.in/,
www.jkb.bank.in,True,49.50.117.180,True,False,200,Home | Official Website of Jammu and Kashmir Bank,https://www.jkb.bank.in/,
www.jkgrameen.bank.in,True,111.118.189.216,True,False,200,Jammu and Kashmir Grameen Bank -- Engendering Empowerment : Official Website | jkgrameen.bank.in,https://www.jkgrameen.bank.in/,
www.jmnsbm.bank.in,True,144.76.156.2,True,False,200,jabalpur mahila nagrik sahkari bank maryadit jabalpur (m.p.),https://www.jmnsbm.bank.in/,
www.jsbdharashiv.bank.in,True,13.127.23.75,True,False,200,"Janata Sahakari Bank Ltd, Dharashiv | Multi-State Bank",https://www.jsbdharashiv.bank.in/,
www.jskbrjn.bank.in,True,88.222.211.215,True,False,200,"Jila Sahakari Kendriya Bank Maryadit, Rajnandgaon",https://www.jskbrjn.bank.in/,
www.kadamba.bank.in,True,217.21.80.149,True,False,200,Kadamba Bank | A dynamic Women Cooperative Bank,https://www.kadamba.bank.in/,
www.kakinadatown.bank.in,False,,False,False,,,,
www.karnatakabank.bank.in,True,159.60.135.75,True,False,200,"Karnataka Bank: Personal Banking, Agri Banking, NRI Banking &amp; Business Banking Services",https://www.karnatakabank.bank.in/,
www.kbsbank.bank.in,True,77.79.239.194,True,False,200,KBS Bank,https://www.kbsbank.bank.in/,
www.kerala.bank.in,False,,False,False,,,,
www.kgb.bank.in,False,,False,False,,,,
www.kns.bank.in,True,167.86.118.140,True,False,200,The Kurla Nagrik Sahakari Bank Ltd. | Official Webiste,https://www.kns.bank.in/,
www.kodagudccbank.bank.in,False,,False,False,,,,
www.kotak.bank.in,True,104.18.30.39,True,False,200,"Savings Accounts, Personal Loans and Credit Cards - Kotak Mahindra Bank",https://www.kotak.bank.in/en/home.html,
www.kotak811.bank.in,True,104.18.0.139,True,False,200,,https://www.kotak811.bank.in/,
www.krishna.bank.in,False,,False,False,,,,
www.krishnadccb.bank.in,True,68.178.167.13,True,False,200,Krishna DCCB,https://krishnadccb.bank.in/,
www.kumbakonamccb.bank.in,False,,False,False,,,,
www.kvb.bank.in,True,45.223.136.53,True,False,200,Karur Vysya Bank - KVB,https://www.kvb.bank.in/,
www.latururban.bank.in,False,,False,False,,,,
www.mahagramin.bank.in,False,,False,False,,,,
www.manipurrural.bank.in,True,159.65.158.172,True,False,200,MRB &#8211; Manipur Rural Bank,https://manipurrural.bank.in/,
www.maps.icici.bank.in,True,104.70.121.25,True,False,200,Bank ATM/ Branch Locator: Find ICICI Bank ATM Near Me - ICICI Bank,https://www.maps.icici.bank.in/,
www.mashreq.bank.in,False,,False,False,,,,
www.mcb.bank.in,True,13.127.16.11,True,False,200,Home | Municipal Co-Op Bank Ltd. Mumbai,https://www.mcb.bank.in/,
www.mcc.bank.in,False,,False,False,,,,
www.mcdcc.bank.in,False,,False,False,,,,
www.meghalayaruralbank.bank.in,True,13.127.114.250,True,False,200,Meghalaya Rural Bank — Your Trusted Financial Partner,https://www.meghalayaruralbank.bank.in/,
www.mercantileucb.bank.in,True,64.62.254.50,True,False,200,The Mercantile Bank,https://www.mercantileucb.bank.in/,
www.modelbank.bank.in,True,43.205.163.134,True,False,200,Model Co-op Bank Limited-Home,https://www.modelbank.bank.in/,
www.mrb.bank.in,True,103.14.121.178,True,False,200,Mizoram Rural Bank,https://www.mrb.bank.in/,
www.mumbaidcc.bank.in,True,34.93.59.92,True,False,200,Mumbai Bank | The Mumbai District Central Co-operative Bank Ltd.,https://www.mumbaidcc.bank.in/,
www.murshidabaddccb.bank.in,False,,False,False,,,,
www.mwcb.bank.in,False,,False,False,,,,
www.my.idfcfirst.bank.in,True,23.212.0.243,True,False,200,IDFC FIRST Bank,https://www.my.idfcfirst.bank.in/,
www.nadiadccb.bank.in,False,,False,False,,,,
www.nagaurccb.bank.in,False,,False,False,,,,
www.nainitalbank.bank.in,True,180.179.219.153,True,False,200,www.nainitalbank.bank.in,https://www.nainitalbank.bank.in/,
www.nandurbarmerchants.bank.in,False,,False,False,,,,
www.natwestmarkets.bank.in,True,103.83.211.133,True,False,200,NatWest Markets,https://www.natwestmarkets.bank.in/,
www.netbanking.jkb.bank.in,True,103.188.91.10,True,False,200,J&K Bank | Internet Banking,https://www.netbanking.jkb.bank.in/,
www.nilamburcub.bank.in,True,103.90.242.172,True,False,200,Nilambur Co-Operative Urban Bank,https://www.nilamburcub.bank.in/,
www.nrb.bank.in,False,,False,False,,,,
www.nsdlpayments.bank.in,True,115.112.16.19,True,False,200,,https://www.nsdlpayments.bank.in/,
www.odishabank.bank.in,True,115.240.226.25,False,False,0,,,URLError: <urlopen error [Errno 101] Network is unreachable>
www.onlinebanking.cub.bank.in,True,14.141.123.9,True,False,200,Welcome to City Union Bank Net Banking,https://www.onlinebanking.cub.bank.in/,
www.onlinetnsc.tnsc.bank.in,False,,False,False,,,,
www.pavanabank.bank.in,False,,False,False,,,,
www.paytm.bank.in,True,18.238.49.38,True,False,403,,https://www.paytm.bank.in/,
www.pdcc.bank.in,True,115.124.105.140,True,False,200,,https://www.pdcc.bank.in/,TimeoutError: The read operation timed out
www.pnb.bank.in,True,49.50.72.184,True,False,200,Personal Banking | Corporate Banking | Netbanking Services| Bank | PNB,https://pnb.bank.in/,
www.private.icici.bank.in,True,23.200.88.75,True,False,200,ICICI Bank Private Banking,https://www.icici.bank.in/private-banking,
www.punepeoples.bank.in,False,,False,False,,,,
www.ramanathapuramdccb.bank.in,True,104.161.47.210,True,False,200,Ramanathapuram District Central Cooperative Bank Ltd,https://www.ramanathapuramdccb.bank.in/,
www.rbl.bank.in,True,23.33.42.76,True,False,200,"Savings &amp; Current Accounts, Loans, Credit Cards, NRI Services, Investments | RBL Bank",https://www.rbl.bank.in/,
www.rdcc.bank.in,False,,False,False,,,,
www.rgb.bank.in,False,,False,False,,,,
www.santsopankaka.bank.in,True,35.154.86.165,True,False,200,Sant Sopankaka Sahakari Bank Ltd. - Index,https://www.santsopankaka.bank.in/,
www.saraswat.bank.in,False,,False,False,,,,
www.sbm.bank.in,True,115.112.134.130,True,False,200,SBM Bank India | Premium Banking in India for NRIs & HNIs,https://www.sbm.bank.in/,
www.sc.bank.in,False,,False,False,,,,
www.scorekyahua.bank.in,False,,False,False,,,,
www.sgmarkets.bank.in,False,,False,False,,,,
www.shiveshwar.bank.in,True,147.93.109.236,True,False,200,SHREE SHIVESHWAR NAGARI SAHAKARI BANK LTD,https://www.shiveshwar.bank.in/,
www.shriveershaiv.bank.in,True,3.111.214.16,True,False,200,"Shri Veershaiv Co-op. Bank Ltd., Kolhapur (Multi - State Scheduled Bank)",https://www.shriveershaiv.bank.in/,
www.slice.bank.in,True,104.18.28.10,True,False,200,"slice - A new bank, for a new India",https://slice.bank.in/,
